gene_id	TCGA-BH-A209-01A-11R-A157-07	gene_id	TCGA-BH-A209-11A-42R-A157-07
CGGBP1|8545	2316.6825	CGGBP1|8545	2910.3466
CGNL1|84952	210.7132	CGNL1|84952	1599.8784
CGN|57530	1376.4427	CGN|57530	723.6242
CGREF1|10669	459.9556	CGREF1|10669	216.7437
CGRRF1|10668	224.6227	CGRRF1|10668	285.4971
CH25H|9023	49.126999999999995	CH25H|9023	94.5576
CHAC1|79094	25.4513	CHAC1|79094	13.3779
CHAC2|494143	90.5593	CHAC2|494143	35.8772
CHADL|150356	10.95	CHADL|150356	41.9611
CHAD|1101	645.1613	CHAD|1101	108.5436
CHAF1A|10036	577.6857	CHAF1A|10036	139.5561
CHAF1B|8208	624.4451	CHAF1B|8208	123.1377
CHCHD10|400916	222.2551	CHCHD10|400916	287.6254
CHCHD1|118487	598.4019	CHCHD1|118487	363.9404
CHCHD2|51142	5149.4525	CHCHD2|51142	2140.1642
CHCHD3|54927	1196.5078	CHCHD3|54927	665.5518
CHCHD4|131474	642.7937	CHCHD4|131474	257.5251
CHCHD5|84269	135.839	CHCHD5|84269	134.9954
CHCHD6|84303	112.1634	CHCHD6|84303	69.626
CHCHD7|79145	788.6949	CHCHD7|79145	477.0447
CHCHD8|51287	1151.8201	CHCHD8|51287	462.7546
CHD1L|9557	1021.6039999999999	CHD1L|9557	865.6126
CHD1|1105	876.2948	CHD1|1105	1300.0912
CHD2|1106	2277.8929	CHD2|1106	2810.5807
CHD3|1107	4102.6931	CHD3|1107	3205.5336
CHD4|1108	6717.8929	CHD4|1108	4505.8924
lowly_expressed	lowly_expressed	CHD5|26038	5.1687
CHD6|84181	1155.0755	CHD6|84181	2274.5515
CHD7|55636	1581.2371	CHD7|55636	748.8598
CHD8|57680	3292.6901	CHD8|57680	2218.6075
CHD9|80205	834.8624	CHD9|80205	2498.6318
CHDH|55349	1177.8633	CHDH|55349	644.8769
CHEK1|1111	998.5203	CHEK1|1111	83.61200000000001
CHEK2|11200	229.3578	CHEK2|11200	138.3399
CHERP|10523	1336.86	CHERP|10523	878.3916
CHFR|55743	578.2776	CHFR|55743	338.4007
CHGB|1114	14.5013	lowly_expressed	lowly_expressed
CHI3L1|1116	2058.8932	CHI3L1|1116	710.2463
CHI3L2|1117	171.3525	CHI3L2|1117	604.135
CHIC1|53344	169.2809	CHIC1|53344	410.1551
CHIC2|26511	222.2551	CHIC2|26511	236.8501
CHID1|66005	1402.19	CHID1|66005	1028.8842
CHIT1|1118	312.2226	CHIT1|1118	165.7039
CHKA|1119	1011.8378	CHKA|1119	467.9234
CHKB-CPT1B|386593	191.3199	CHKB-CPT1B|386593	286.2055
CHKB|1120	119.1625	CHKB|1120	246.8288
CHL1|10752	40.8405	CHL1|10752	2519.0027
CHML|1122	1139.6863	CHML|1122	414.1076
CHMP1A|5119	1443.6224	CHMP1A|5119	1060.8088
CHMP1B|57132	1138.5025	CHMP1B|57132	1671.6327
CHMP2A|27243	853.8029	CHMP2A|27243	1238.6744
CHMP2B|25978	1002.6635	CHMP2B|25978	1165.3998
CHMP4A|29082	1131.749	CHMP4A|29082	756.5917
CHMP4B|128866	3061.2607	CHMP4B|128866	2362.1161
CHMP4C|92421	1113.9389999999999	CHMP4C|92421	496.5035
CHMP5|51510	1446.3214	CHMP5|51510	1795.6795
CHMP6|79643	175.7917	CHMP6|79643	247.7957
CHMP7|91782	770.0503	CHMP7|91782	898.7534
CHM|1121	299.7928	CHM|1121	778.9602
CHN1|1123	412.844	CHN1|1123	287.0173
CHN2|1124	53.5661	CHN2|1124	101.2466
CHODL|140578	77.5377	CHODL|140578	50.1672
CHORDC1|26973	874.5191	CHORDC1|26973	440.2554
CHPF2|54480	1004.7351	CHPF2|54480	716.9352
CHPF|79586	474.4007	CHPF|79586	613.8644
CHPT1|56994	1101.4649	CHPT1|56994	1772.2286
CHP|11261	3501.6277	CHP|11261	2607.1754
CHRAC1|54108	1139.9822	CHRAC1|54108	524.7796
CHRDL1|91851	319.3252	CHRDL1|91851	7730.6172
CHRDL2|25884	8.5824	CHRDL2|25884	16.4184
CHRD|8646	71.0269	CHRD|8646	149.5895
CHRFAM7A|89832	16.573	lowly_expressed	lowly_expressed
CHRM1|1128	10.95	CHRM1|1128	170.2645
lowly_expressed	lowly_expressed	CHRM3|1131	31.6206
CHRM4|1132	6.2149	lowly_expressed	lowly_expressed
CHRNA10|57053	12.4297	CHRNA10|57053	10.6415
CHRNA1|1134	36.4013	CHRNA1|1134	12.1618
lowly_expressed	lowly_expressed	CHRNA2|1135	6.0809
CHRNA5|1138	204.2024	CHRNA5|1138	42.5661
CHRNA6|8973	12.4297	lowly_expressed	lowly_expressed
CHRNB1|1140	227.5821	CHRNB1|1140	201.8851
CHRNB2|1141	5.622999999999999	CHRNB2|1141	26.7559
CHRNE|1145	5.9603	CHRNE|1145	12.0918
CHST10|9486	172.5363	CHST10|9486	217.3913
CHST11|50515	224.9186	CHST11|50515	84.8282
CHST12|55501	150.0444	CHST12|55501	178.7777
CHST14|113189	422.3143	CHST14|113189	463.3627
CHST15|51363	1098.8458	CHST15|51363	1232.5935
CHST1|8534	75.7621	CHST1|8534	76.619
CHST2|9435	177.5673	CHST2|9435	269.6868
CHST3|9469	226.3983	CHST3|9469	1761.9337
lowly_expressed	lowly_expressed	CHST4|10164	5.1687
lowly_expressed	lowly_expressed	CHST5|23563	5.8042
CHST6|4166	11.8378	CHST6|4166	10.0334
CHST7|56548	20.1243	CHST7|56548	93.9495
CHST8|64377	19.8284	CHST8|64377	22.4992
lowly_expressed	lowly_expressed	CHST9|83539	410.4591
CHSY1|22856	1472.921	CHSY1|22856	1917.9082
CHSY3|337876	43.208	CHSY3|337876	118.5771
CHTF18|63922	153.2998	CHTF18|63922	35.5731
CHTF8|54921	1810.003	CHTF8|54921	2362.1161
CHUK|1147	710.2693	CHUK|1147	642.1405
CHURC1|91612	1490.6777	CHURC1|91612	2469.927
CIAO1|9391	2076.6499	CIAO1|9391	1931.8942
CIAPIN1|57019	1116.8985	CIAPIN1|57019	717.8474
CIB1|10519	1411.3643	CIB1|10519	849.8024
CIB2|10518	32.2581	CIB2|10518	148.0693
CIC|23152	540.6925	CIC|23152	1100.6385
CIDEA|1149	15.9811	CIDEA|1149	526.9079
CIDEB|27141	447.1293	CIDEB|27141	358.7078
CIDECP|152302	139.0944	CIDECP|152302	83.30799999999999
CIDEC|63924	46.4635	CIDEC|63924	3056.2481
CIITA|4261	711.7489999999999	CIITA|4261	421.4047
CILP2|148113	47.6472	CILP2|148113	25.8437
CILP|8483	1609.9438	CILP|8483	3808.7565
CINP|51550	400.7103	CINP|51550	388.2639
CIR1|9541	1430.8967	CIR1|9541	1026.1478
CIRBP|1153	2702.8707	CIRBP|1153	4468.5315
CIRH1A|84916	1082.8648	CIRH1A|84916	964.7309
CISD1|55847	444.2143	CISD1|55847	313.1651
CISD2|493856	642.4978	CISD2|493856	470.3557
CISD3|284106	528.0734	CISD3|284106	415.2296
CISH|1154	1686.8896	CISH|1154	477.6528
lowly_expressed	lowly_expressed	CITED1|4435	172.0888
CITED2|10370	1425.2737	CITED2|10370	2726.3606
CITED4|163732	568.5114	CITED4|163732	660.6871
CIT|11113	618.8221	CIT|11113	117.969
CIZ1|25792	1206.274	CIZ1|25792	1441.4716
CKAP2L|150468	517.6088	CKAP2L|150468	20.3709
CKAP2|26586	1283.8118	CKAP2|26586	449.6808
CKAP4|10970	5127.5525	CKAP4|10970	1575.8589
CKAP5|9793	6134.0633	CKAP5|9793	2131.3469
CKB|1152	443.9183	CKB|1152	268.7747
CKLF|51192	482.0953	CKLF|51192	276.3758
CKMT1A|548596	379.9941	CKMT1A|548596	168.1362
CKMT1B|1159	640.1302	CKMT1B|1159	138.3399
CKMT2|1160	47.9432	CKMT2|1160	84.2201
CKM|1158	9.4703	lowly_expressed	lowly_expressed
CKS1B|1163	1610.2397	CKS1B|1163	476.7407
CKS2|1164	1153.0038	CKS2|1164	124.962
CLASP1|23332	1454.2764	CLASP1|23332	1752.5084
CLASP2|23122	1343.0009	CLASP2|23122	1536.9413
lowly_expressed	lowly_expressed	CLCA2|9635	1206.4457
lowly_expressed	lowly_expressed	CLCA4|22802	38.6136
CLCC1|23155	1550.2160000000001	CLCC1|23155	985.7951
CLCF1|23529	67.4756	CLCF1|23529	55.336000000000006
CLCN2|1181	235.2767	CLCN2|1181	46.8227
CLCN3|1182	1239.4199	CLCN3|1182	1809.6686
CLCN4|1183	85.5283	CLCN4|1183	214.0468
CLCN5|1184	408.7008	CLCN5|1184	202.1891
CLCN6|1185	270.7902	CLCN6|1185	614.1684
CLCN7|1186	608.1681	CLCN7|1186	804.8039
lowly_expressed	lowly_expressed	CLCNKA|1187	15.2022
lowly_expressed	lowly_expressed	CLCNKB|1188	9.1213
lowly_expressed	lowly_expressed	CLDN10|9071	48.5254
CLDN11|5010	23.9716	CLDN11|5010	1011.2496
CLDN12|9069	965.9663	CLDN12|9069	1042.9796
CLDN14|23562	7.6946	lowly_expressed	lowly_expressed
CLDN15|24146	245.3389	CLDN15|24146	155.3664
lowly_expressed	lowly_expressed	CLDN19|149461	141.6844
CLDN1|9076	63.9242	CLDN1|9076	281.8486
CLDN23|137075	71.9148	CLDN23|137075	130.4348
lowly_expressed	lowly_expressed	CLDN2|9075	22.3989
CLDN3|1365	418.1711	CLDN3|1365	180.602
CLDN4|1364	1886.0610000000001	CLDN4|1364	1502.2803
CLDN5|7122	27.226999999999997	CLDN5|7122	963.5147
CLDN7|1366	1679.7869	CLDN7|1366	521.7391
CLDN8|9073	9.4703	CLDN8|9073	917.6041
CLDND1|56650	1218.1119	CLDND1|56650	1454.2414
lowly_expressed	lowly_expressed	CLDND2|125875	8.8173
CLEC10A|10462	248.5943	CLEC10A|10462	221.3439
CLEC11A|6320	45.8716	CLEC11A|6320	43.4783
CLEC12A|160364	95.2945	CLEC12A|160364	63.5452
CLEC14A|161198	214.2646	CLEC14A|161198	1291.578
CLEC16A|23274	446.2859	CLEC16A|23274	689.5713
CLEC17A|388512	26.930999999999997	CLEC17A|388512	6.0809
lowly_expressed	lowly_expressed	CLEC18A|348174	5.7768
CLEC1A|51267	63.3323	CLEC1A|51267	249.3159
CLEC2B|9976	260.4321	CLEC2B|9976	435.6947
CLEC2D|29121	1300.9766	CLEC2D|29121	485.2539
lowly_expressed	lowly_expressed	CLEC2L|154790	8.5132
lowly_expressed	lowly_expressed	CLEC3A|10143	11.8577
CLEC3B|7123	31.3702	CLEC3B|7123	2367.2849
CLEC4A|50856	123.7052	CLEC4A|50856	57.7683
CLEC4C|170482	29.8905	lowly_expressed	lowly_expressed
CLEC4D|338339	6.5108	lowly_expressed	lowly_expressed
CLEC4E|26253	147.6768	CLEC4E|26253	20.0669
CLEC4F|165530	10.3581	CLEC4F|165530	20.0669
lowly_expressed	lowly_expressed	CLEC4GP1|440508	25.5397
lowly_expressed	lowly_expressed	CLEC4G|339390	21.8912
lowly_expressed	lowly_expressed	CLEC4M|10332	13.0739
CLEC5A|23601	301.5685	CLEC5A|23601	12.7698
CLEC6A|93978	13.9094	lowly_expressed	lowly_expressed
CLEC7A|64581	608.1681	CLEC7A|64581	163.8796
CLEC9A|283420	17.1648	CLEC9A|283420	53.2077
CLECL1|160365	37.881	CLECL1|160365	17.6345
CLGN|1047	80.2012	CLGN|1047	62.32899999999999
CLIC1|1192	4047.3513	CLIC1|1192	4372.7577
CLIC2|1193	421.1305	CLIC2|1193	884.4634
CLIC3|9022	11.8378	CLIC3|9022	17.0265
CLIC4|25932	3422.9062	CLIC4|25932	9399.5135
CLIC5|53405	901.7461	CLIC5|53405	818.1818
CLIC6|54102	365.1968	CLIC6|54102	386.1356
CLINT1|9685	1364.013	CLINT1|9685	1835.2083
CLIP1|6249	1993.1933	CLIP1|6249	2782.9127
CLIP2|7461	191.4768	CLIP2|7461	364.2445
CLIP3|25999	168.0971	CLIP3|25999	689.5713
CLIP4|79745	202.4268	CLIP4|79745	1124.6580000000001
CLK1|1195	1734.2409	CLK1|1195	2512.0097
CLK2P|1197	17.7567	CLK2P|1197	13.3779
CLK2|1196	1143.8295	CLK2|1196	591.3652
CLK3|1198	651.9680000000001	CLK3|1198	564.6093
CLK4|57396	340.0414	CLK4|57396	702.9492
CLMN|79789	1373.4833	CLMN|79789	1768.3186
CLN3|1201	887.7656	CLN3|1201	774.0742
CLN5|1203	356.9103	CLN5|1203	765.5822
CLN6|54982	1395.6792	CLN6|54982	503.1925
CLN8|2055	298.905	CLN8|2055	330.4956
CLNS1A|1207	2190.8849	CLNS1A|1207	1373.3658
CLOCK|9575	386.5049	CLOCK|9575	594.1016
CLP1|10978	404.2616	CLP1|10978	294.0103
CLPB|81570	606.0965	CLPB|81570	240.8027
CLPP|8192	355.4306	CLPP|8192	322.8945
CLPTM1L|81037	2548.0912	CLPTM1L|81037	1569.17
CLPTM1|1209	2129.3282	CLPTM1|1209	1814.5333
CLPX|10845	1110.3877	CLPX|10845	946.4883
CLSPN|63967	286.4753	CLSPN|63967	19.1548
CLSTN1|22883	4126.9606	CLSTN1|22883	4883.5512
CLSTN2|64084	24.8594	CLSTN2|64084	658.5588
CLSTN3|9746	1542.7641	CLSTN3|9746	1161.1432
CLTA|1211	1779.8165	CLTA|1211	1835.8164
CLTB|1212	884.8772	CLTB|1212	591.3652
CLTCL1|8218	49.4229	CLTCL1|8218	117.3609
CLTC|1213	13576.5019	CLTC|1213	10176.3454
CLUAP1|23059	299.4969	CLUAP1|23059	562.0432
CLUL1|27098	8.5824	CLUL1|27098	40.1338
CLU|1191	5781.5922	CLU|1191	28513.5299
CLVS1|157807	39.1358	CLVS1|157807	7.6771
CLYBL|171425	70.435	CLYBL|171425	146.8531
CMA1|1215	7.6946	CMA1|1215	15.2022
CMAH|8418	153.5957	CMAH|8418	304.6519
CMAS|55907	925.4217	CMAS|55907	730.0091
CMBL|134147	1913.2879999999998	CMBL|134147	1003.3445
CMC1|152100	180.5268	CMC1|152100	113.1043
CMIP|80790	1053.8621	CMIP|80790	1782.9127
CMKLR1|1240	869.1921	CMKLR1|1240	488.5984
CMPK1|51727	2692.2166	CMPK1|51727	4852.8428
CMPK2|129607	879.5502	CMPK2|129607	1123.1377
CMTM1|113540	100.6215	CMTM1|113540	131.955
CMTM3|123920	866.5286	CMTM3|123920	1018.2426
CMTM4|146223	1375.8508	CMTM4|146223	1143.2046
lowly_expressed	lowly_expressed	CMTM5|116173	12.7698
CMTM6|54918	2711.7490000000003	CMTM6|54918	3134.9954
CMTM7|112616	428.2332	lowly_expressed	lowly_expressed
CMTM8|152189	93.5188	CMTM8|152189	173.91299999999998
CMYA5|202333	112.7553	CMYA5|202333	1276.9839
lowly_expressed	lowly_expressed	CN5H6.4|150384	6.992999999999999
CNBP|7555	10080.4972	CNBP|7555	8016.7224
CNDP2|55748	4282.628	CNDP2|55748	3221.952
lowly_expressed	lowly_expressed	CNFN|84518	22.4992
CNGA1|1259	7.9905	CNGA1|1259	83.00399999999999
CNGA2|1260	5.327000000000001	lowly_expressed	lowly_expressed
CNGA3|1261	22.1959	lowly_expressed	lowly_expressed
CNIH2|254263	22.1959	CNIH2|254263	5.7768
CNIH3|149111	31.9621	CNIH3|149111	34.0529
CNIH4|29097	1279.0766	CNIH4|29097	677.4095
CNIH|10175	1367.5644	CNIH|10175	1095.4697
CNKSR1|10256	448.3575	CNKSR1|10256	199.1487
lowly_expressed	lowly_expressed	CNKSR2|22866	58.6804
CNKSR3|154043	237.3483	CNKSR3|154043	276.0718
CNN1|1264	28.1148	CNN1|1264	4570.0821
CNN2|1265	1722.1071	CNN2|1265	2774.0955
CNN3|1266	4367.5644	CNN3|1266	5108.2396
lowly_expressed	lowly_expressed	CNNM1|26507	68.1058
CNNM2|54805	57.4134	CNNM2|54805	151.1098
CNNM3|26505	608.1681	CNNM3|26505	714.1988
CNNM4|26504	1232.0213	CNNM4|26504	628.4585
CNOT10|25904	1002.3676	CNOT10|25904	588.3247
CNOT1|23019	5343.1489	CNOT1|23019	5554.8981
CNOT2|4848	1823.6165	CNOT2|4848	1561.2648
CNOT3|4849	793.43	CNOT3|4849	626.9383
CNOT4|4850	665.8775	CNOT4|4850	689.8753
CNOT6L|246175	1327.0198	CNOT6L|246175	1957.4339
CNOT6|57472	1965.3744	CNOT6|57472	1231.9854
CNOT7|29883	1158.3309	CNOT7|29883	1940.7115
CNOT8|9337	985.4987	CNOT8|9337	1878.6865
CNO|55330	191.1808	CNO|55330	173.91299999999998
CNPY2|10330	1435.04	CNPY2|10330	888.4159
CNPY3|10695	3204.2024	CNPY3|10695	894.1928
CNPY4|245812	214.5576	CNPY4|245812	287.5707
CNP|1267	1547.7627	CNP|1267	1906.0413
CNR1|1268	44.6878	CNR1|1268	416.2359
CNR2|1269	32.554	lowly_expressed	lowly_expressed
CNRIP1|25927	100.6215	CNRIP1|25927	546.0626
CNST|163882	998.5203	CNST|163882	826.695
CNTD1|124817	42.409	CNTD1|124817	50.1611
CNTD2|79935	42.6162	lowly_expressed	lowly_expressed
CNTFR|1271	5.9189	CNTFR|1271	413.1955
CNTF|1270	19.855	CNTF|1270	14.2901
CNTLN|54875	217.52	CNTLN|54875	297.9629
CNTN1|1272	10.3581	CNTN1|1272	393.7367
CNTN2|6900	6.8067	CNTN2|6900	8.8173
CNTN3|5067	31.9621	CNTN3|5067	141.3804
lowly_expressed	lowly_expressed	CNTN4|152330	204.3174
lowly_expressed	lowly_expressed	CNTN6|27255	5.7768
CNTNAP1|8506	111.8674	CNTNAP1|8506	249.924
CNTNAP2|26047	356.0225	CNTNAP2|26047	10.6415
CNTNAP3|79937	5.0311	CNTNAP3|79937	340.8331
CNTROB|116840	850.8434	CNTROB|116840	430.526
COASY|80347	903.5218	COASY|80347	1061.7209
COBLL1|22837	1179.0471	COBLL1|22837	1751.5962
COBL|23242	310.1509	COBL|23242	1373.3658
COBRA1|25920	759.9882	COBRA1|25920	745.8194
COCH|1690	157.5851	COCH|1690	52.6665
COG1|9382	806.1142	COG1|9382	871.6388
COG2|22796	1321.9888	COG2|22796	738.8264
COG3|83548	515.5371	COG3|83548	982.9735
COG4|25839	999.7041	COG4|25839	971.4199
COG5|10466	792.5363	COG5|10466	1220.6294
COG6|57511	418.1711	COG6|57511	722.1039999999999
COG7|91949	284.9956	COG7|91949	513.2259
COG8|84342	356.1202	COG8|84342	386.163
COIL|8161	861.7934	COIL|8161	491.9428
COL10A1|1300	377.6265	COL10A1|1300	13.682
COL11A1|1301	977.2122	COL11A1|1301	13.985999999999999
COL11A2|1302	6.2149	COL11A2|1302	8.8173
COL12A1|1303	5087.3039	COL12A1|1303	5560.0486
COL13A1|1305	35.8094	lowly_expressed	lowly_expressed
COL14A1|7373	620.0059	COL14A1|7373	4697.4764
COL15A1|1306	1961.5271	COL15A1|1306	5249.6199
COL16A1|1307	635.987	COL16A1|1307	1358.7717
COL17A1|1308	20.1243	COL17A1|1308	7355.1231
COL18A1|80781	843.1489	COL18A1|80781	2074.1867
COL19A1|1310	13.0216	lowly_expressed	lowly_expressed
COL1A1|1277	37870.9677	COL1A1|1277	15810.5807
COL1A2|1278	36509.0263	COL1A2|1278	27996.9596
COL21A1|81578	34.0337	COL21A1|81578	166.92
COL22A1|169044	5.9189	COL22A1|169044	25.5397
COL23A1|91522	30.4824	COL23A1|91522	30.7084
COL24A1|255631	32.85	COL24A1|255631	16.7224
lowly_expressed	lowly_expressed	COL25A1|84570	160.2311
COL27A1|85301	55.6378	COL27A1|85301	186.6829
lowly_expressed	lowly_expressed	COL28A1|340267	8.2092
COL29A1|256076	52.6783	lowly_expressed	lowly_expressed
COL2A1|1280	4251.5537	lowly_expressed	lowly_expressed
COL3A1|1281	43361.3495	COL3A1|1281	23015.5062
COL4A1|1282	6659.0707	COL4A1|1282	11238.3703
COL4A2|1284	4271.678	COL4A2|1284	9402.2499
COL4A3BP|10087	778.6327	COL4A3BP|10087	1756.4609
COL4A3|1285	39.9526	COL4A3|1285	56.5521
COL4A4|1286	263.9834	COL4A4|1286	180.9061
COL4A5|1287	15.9811	COL4A5|1287	771.6631
lowly_expressed	lowly_expressed	COL4A6|1288	366.6768
COL5A1|1289	3588.6357	COL5A1|1289	1892.3685
COL5A2|1290	4606.6884	COL5A2|1290	2552.1435
COL5A3|50509	377.0346	COL5A3|50509	336.5765
COL6A1|1291	4785.4395	COL6A1|1291	7094.2536
COL6A2|1292	4217.52	COL6A2|1292	7933.1104
COL6A3|1293	14386.2089	COL6A3|1293	9887.8078
COL6A6|131873	109.4999	COL6A6|131873	237.7622
COL7A1|1294	120.1539	COL7A1|1294	124.3539
COL8A1|1295	242.0835	COL8A1|1295	553.0556
COL8A2|1296	388.8724	COL8A2|1296	834.9042
COL9A2|1298	241.7875	COL9A2|1298	95.7738
COL9A3|1299	19.5324	COL9A3|1299	8.2092
COLEC11|78989	35.2175	COLEC11|78989	57.7683
COLEC12|81035	354.5428	COLEC12|81035	1363.3323
COLQ|8292	38.4729	COLQ|8292	41.1371
COMMD10|51397	306.0077	COMMD10|51397	465.18699999999995
COMMD1|150684	201.5389	COMMD1|150684	251.4442
COMMD2|51122	871.8556	COMMD2|51122	958.0419999999999
COMMD3|23412	1202.3853	COMMD3|23412	622.3837
COMMD4|54939	622.0775	COMMD4|54939	442.3837
COMMD5|28991	923.1163	COMMD5|28991	268.7899
COMMD6|170622	667.9491	COMMD6|170622	1474.0043
COMMD7|149951	1413.4359	COMMD7|149951	969.2916
COMMD8|54951	389.4643	COMMD8|54951	283.0648
COMMD9|29099	1035.2175	COMMD9|29099	762.2378
COMP|1311	227.2862	COMP|1311	30.4044
COMTD1|118881	74.2823	COMTD1|118881	22.1952
COMT|1312	759.6922	COMT|1312	1428.7017
COPA|1314	8987.8662	COPA|1314	5674.6732
COPB1|1315	4751.9769	COPB1|1315	3669.5044
COPB2|9276	4512.2817	COPB2|9276	3538.7656
COPE|11316	1922.6221	COPE|11316	839.4649
COPG2|26958	722.1071	COPG2|26958	608.6957
COPG|22820	5587.4519	COPG|22820	3221.0398
COPS2|9318	1885.1731	COPS2|9318	2057.4643
COPS3|8533	1267.5348	COPS3|8533	903.3141
COPS4|51138	904.4096	COPS4|51138	969.8997
COPS5|10987	3769.4584	COPS5|10987	1053.8157
COPS6|10980	2458.1237	COPS6|10980	1267.8626
COPS7A|50813	1763.2436	COPS7A|50813	1274.8556
COPS7B|64708	1516.7209	COPS7B|64708	593.1894
COPS8|10920	1967.4282	COPS8|10920	1122.1922
COPZ1|22818	4032.554	COPZ1|22818	2984.1897
COPZ2|51226	83.4566	COPZ2|51226	515.0502
COQ10A|93058	69.8431	COQ10A|93058	109.7598
COQ10B|80219	1008.2865	COQ10B|80219	636.0596
COQ2|27235	313.1104	COQ2|27235	141.6844
COQ3|51805	298.905	COQ3|51805	140.7723
COQ4|51117	303.9361	COQ4|51117	477.6528
COQ5|84274	850.5475	COQ5|84274	572.2104
COQ6|51004	304.7233	COQ6|51004	322.7242
COQ7|10229	384.7292	COQ7|10229	449.0727
COQ9|57017	810.003	COQ9|57017	618.4251
CORIN|10699	758.5084	CORIN|10699	9.4254
CORO1A|11151	2130.216	CORO1A|11151	608.6957
CORO1B|57175	1163.6579	CORO1B|57175	775.6157
CORO1C|23603	3221.3673	CORO1C|23603	3735.7859999999996
CORO2A|7464	1054.7499	CORO2A|7464	592.8854
CORO2B|10391	18.9405	CORO2B|10391	259.3493
lowly_expressed	lowly_expressed	CORO6|84940	38.0055
CORO7|79585	357.2388	CORO7|79585	319.997
COTL1|23406	3914.7677	COTL1|23406	2016.4184
COX10|1352	408.4049	COX10|1352	303.1317
COX11|1353	735.8005	COX11|1353	744.2901
COX15|1355	1032.0627	COX15|1355	1172.0736
COX16|51241	941.9947	COX16|51241	732.4415
COX17|10063	640.1302	COX17|10063	346.0018
COX18|285521	401.5981	COX18|285521	371.2375
COX19|90639	372.7819	COX19|90639	237.1785
COX4I1|1327	3582.7168	COX4I1|1327	2915.4758
COX4I2|84701	17.4608	COX4I2|84701	75.4029
COX4NB|10328	419.9467	COX4NB|10328	360.5959
COX5A|9377	2167.8011	COX5A|9377	892.0645
COX5B|1329	1286.1793	COX5B|1329	803.5877
COX6A1|1337	2963.5987	COX6A1|1337	1155.0623
COX6B1|1340	1951.4649	COX6B1|1340	1794.4664
lowly_expressed	lowly_expressed	COX6B2|125965	6.3849
COX6C|1345	4789.5827	COX6C|1345	1311.0368
COX7A1|1346	15.6851	COX7A1|1346	384.0073
COX7A2L|9167	2388.5765	COX7A2L|9167	1485.862
COX7A2|1347	1979.8757	COX7A2|1347	961.0824
COX7B|1349	1101.2134	COX7B|1349	1169.3524
COX7C|1350	1976.0284	COX7C|1350	2491.9428
COX8A|1351	1563.4803	COX8A|1351	892.9766
CP110|9738	541.8763	CP110|9738	803.5877
lowly_expressed	lowly_expressed	CPA1|1357	28.2761
CPA3|1359	563.4803	CPA3|1359	53.2077
CPA4|51200	117.1944	CPA4|51200	50.1672
CPA5|93979	6.425	lowly_expressed	lowly_expressed
CPAMD8|27151	18.0527	CPAMD8|27151	224.9924
lowly_expressed	lowly_expressed	CPB1|1360	52.2955
CPD|1362	1453.6845	CPD|1362	4302.8276
lowly_expressed	lowly_expressed	CPEB1|64506	52.9036
CPEB2|132864	607.2803	CPEB2|132864	820.3101
CPEB3|22849	130.216	CPEB3|22849	302.5236
CPEB4|80315	784.5516	CPEB4|80315	1322.2864
CPE|1363	686.0018	CPE|1363	5387.6558
CPLX1|10815	46.4635	CPLX1|10815	67.1937
CPLX3|594855	5.0311	lowly_expressed	lowly_expressed
CPM|1368	783.3679	CPM|1368	1520.2189
CPNE1|8904	1913.5306	CPNE1|8904	1591.6631
CPNE2|221184	348.9198	CPNE2|221184	928.2457
CPNE3|8895	6069.8431	CPNE3|8895	3445.1201
lowly_expressed	lowly_expressed	CPNE4|131034	12.1618
CPNE5|57699	287.955	CPNE5|57699	88.1727
CPNE7|27132	174.016	CPNE7|27132	23.1073
CPNE8|144402	106.5404	CPNE8|144402	517.7866
CPOX|1371	134.6552	CPOX|1371	321.3743
lowly_expressed	lowly_expressed	CPO|130749	8.8173
CPPED1|55313	719.7396	CPPED1|55313	687.747
CPS1|1373	23.9716	CPS1|1373	219.2156
CPSF1|29894	2442.4386	CPSF1|29894	810.8848
CPSF2|53981	2256.8807	CPSF2|53981	1448.4646
CPSF3L|54973	1018.0527	CPSF3L|54973	851.3226
CPSF3|51692	1487.4223	CPSF3|51692	713.8948
CPSF4|10898	500.148	CPSF4|10898	354.8191
CPSF6|11052	2085.5283	CPSF6|11052	1642.7486
CPSF7|79869	2534.1817	CPSF7|79869	2012.4658
CPT1A|1374	3996.7446	CPT1A|1374	3279.4162
CPT1B|1375	138.5499	CPT1B|1375	246.9656
CPT1C|126129	24.2675	CPT1C|126129	65.6735
CPT2|1376	712.3409	CPT2|1376	558.2244
CPVL|54504	428.8251	CPVL|54504	593.7975
CPXM1|56265	338.8577	CPXM1|56265	361.204
CPXM2|119587	1005.623	CPXM2|119587	2260.5655
CPZ|8532	186.7416	CPZ|8532	328.0632
CP|1356	1899.3429999999998	CP|1356	805.1779
CR1L|1379	7.3986	lowly_expressed	lowly_expressed
CR1|1378	111.2755	CR1|1378	80.5716
CR2|1380	828.0556	CR2|1380	39.8297
CRABP1|1381	7263.3915	CRABP1|1381	411.0672
CRABP2|1382	13233.501	CRABP2|1382	2342.6573
CRADD|8738	142.3498	CRADD|8738	153.2381
CRAMP1L|57585	610.5445	CRAMP1L|57585	891.1766
CRAT|1384	787.807	CRAT|1384	821.8303
lowly_expressed	lowly_expressed	CRB1|23418	8.8173
CRB2|286204	7.9905	CRB2|286204	76.315
