gene_id	TCGA-BH-A204-01A-11R-A157-07	gene_id	TCGA-BH-A204-11A-53R-A157-07
B3GNTL1|146712	37.0991	B3GNTL1|146712	31.1683
B4GALNT1|2583	166.8959	B4GALNT1|2583	32.8975
B4GALNT3|283358	188.4009	B4GALNT3|283358	33.2689
B4GALNT4|338707	132.5616	B4GALNT4|338707	8.5106
B4GALT1|2683	6129.6107	B4GALT1|2683	4512.5725
B4GALT2|8704	357.5077	B4GALT2|8704	876.9826
B4GALT3|8703	1016.6837	B4GALT3|8703	553.1915
B4GALT4|8702	913.4037	B4GALT4|8702	402.7079
B4GALT5|9334	1523.3231	B4GALT5|9334	2662.2824
B4GALT6|9331	105.7769	B4GALT6|9331	152.4178
B4GALT7|11285	174.1006	B4GALT7|11285	282.3985
B9D1|27077	151.4629	B9D1|27077	80.6074
B9D2|80776	24.7418	B9D2|80776	67.3114
BAALC|79870	20.429000000000002	BAALC|79870	326.8859
BACE1|23621	1800.4767	BACE1|23621	1743.1335
BACE2|25825	293.0428	BACE2|25825	1085.8801
BACH1|571	896.6065	BACH1|571	1153.5783
BACH2|60468	24.0608	BACH2|60468	202.7079
BAD|572	276.63599999999997	BAD|572	629.3617
BAG1|573	3391.0453	BAG1|573	1262.1277
BAG2|9532	214.5046	BAG2|9532	279.3037
BAG3|9531	1115.6509	BAG3|9531	2915.6673
BAG4|9530	1811.8261	BAG4|9530	313.3462
BAG5|9529	1103.3935	BAG5|9529	2176.0155
BAGE2|85319	18.4519	BAGE2|85319	7.0793
BAHCC1|57597	78.0842	BAHCC1|57597	393.4236
BAHD1|22893	355.6917	BAHD1|22893	576.4023
lowly_expressed	lowly_expressed	BAI1|575	6.5764
BAI2|576	283.9632	BAI2|576	130.7544
BAI3|577	9.5335	BAI3|577	21.2766
BAIAP2L1|55971	336.1707	BAIAP2L1|55971	207.7369
lowly_expressed	lowly_expressed	BAIAP2L2|80115	5.4159
BAIAP2|10458	1044.819	BAIAP2|10458	447.5822
BAIAP3|8938	166.0493	BAIAP3|8938	82.147
BAK1|578	109.6357	BAK1|578	163.6364
BAMBI|25805	246.51	BAMBI|25805	233.2689
BANF1|8815	2627.3976	BANF1|8815	1158.2205
lowly_expressed	lowly_expressed	BANK1|55024	210.4449
BANP|54971	86.7098	BANP|54971	135.7834
BAP1|8314	1349.6765	BAP1|8314	1394.971
BARD1|580	214.9586	BARD1|580	52.9981
lowly_expressed	lowly_expressed	BARX2|8538	181.8182
BASP1|10409	661.2189	BASP1|10409	587.234
BAT1|7919	6389.0591	BAT1|7919	4779.0716
BAT2L1|84726	4666.3943	BAT2L1|84726	5031.3269
BAT2L2|23215	8166.3829	BAT2L2|23215	4555.5126
BAT2|7916	4636.2501	BAT2|7916	4394.1973
BAT3|7917	3422.313	BAT3|7917	3616.2476
BAT4|7918	198.6154	BAT4|7918	207.3501
BAT5|7920	744.5239	BAT5|7920	554.7389
BATF2|116071	51.2995	BATF2|116071	78.9168
BATF3|55509	5.6747	BATF3|55509	41.3926
BATF|10538	19.0671	BATF|10538	18.9555
BAX|581	256.7245	BAX|581	242.1663
BAZ1A|11177	3263.6477	BAZ1A|11177	758.6074
BAZ1B|9031	3371.9215	BAZ1B|9031	2337.7176
BAZ2A|11176	3373.6829	BAZ2A|11176	2942.6809
BAZ2B|29994	832.6955	BAZ2B|29994	1324.5609
BBC3|27113	22.4719	BBC3|27113	29.7872
lowly_expressed	lowly_expressed	BBOX1|8424	138.8781
BBS10|79738	827.6019	BBS10|79738	490.9091
BBS12|166379	215.4126	BBS12|166379	166.7311
BBS1|582	978.5495	BBS1|582	807.3501
BBS2|583	1121.7796	BBS2|583	938.4913
BBS4|585	498.4678	BBS4|585	338.1044
BBS5|129880	112.8952	BBS5|129880	165.2263
BBS7|55212	508.4553	BBS7|55212	369.4391
BBS9|27241	303.0303	BBS9|27241	384.1393
BBX|56987	3472.0236	BBX|56987	1976.0155
BCAM|4059	1715.5828	BCAM|4059	2576.0155
lowly_expressed	lowly_expressed	BCAN|63827	6.9632
BCAP29|55973	1639.0875	BCAP29|55973	2171.3733
BCAP31|10134	5087.5043	BCAP31|10134	6235.5899
BCAR1|9564	211.0998	BCAR1|9564	818.1818
BCAR3|8412	1190.5459	BCAR3|8412	819.7292
BCAS1|8537	2047.6677	BCAS1|8537	49.9033
BCAS2|10286	570.9068	BCAS2|10286	764.6847
BCAS3|54828	665.9857	BCAS3|54828	606.5764
BCAS4|55653	555.2151	BCAS4|55653	654.5455
BCAT1|586	419.9296	BCAT1|586	555.5126
BCAT2|587	417.4328	BCAT2|587	413.5397
BCCIP|56647	1633.9326	BCCIP|56647	839.4468
BCDIN3D|144233	307.7993	BCDIN3D|144233	134.7505
BCHE|590	6.3557	BCHE|590	209.6712
BCKDHA|593	611.5083	BCKDHA|593	836.0193
BCKDHB|594	320.2815	BCKDHB|594	671.9536
BCKDK|10295	960.6174	BCKDK|10295	890.1354
BCL10|8915	521.3937	BCL10|8915	522.2437
lowly_expressed	lowly_expressed	BCL11A|53335	20.1161
lowly_expressed	lowly_expressed	BCL11B|64919	21.2766
BCL2A1|597	24.5148	BCL2A1|597	20.8897
BCL2L11|10018	1933.9462	BCL2L11|10018	565.1838
BCL2L12|83596	24.1267	BCL2L12|83596	82.9323
BCL2L13|23786	1302.2358	BCL2L13|23786	2066.9246
BCL2L15|440603	6.8097	lowly_expressed	lowly_expressed
BCL2L1|598	2261.0373	BCL2L1|598	1913.7331
BCL2L2|599	3086.4419	BCL2L2|599	2650.9981
BCL2|596	1010.1010000000001	BCL2|596	2433.2689
BCL3|602	245.8291	BCL3|602	1210.4449
BCL6B|255877	273.9757	BCL6B|255877	1034.0426
BCL6|604	179.3213	BCL6|604	4754.7389
BCL7A|605	930.6549	BCL7A|605	362.4758
BCL7B|9275	828.5098	BCL7B|9275	1412.766
BCL7C|9274	145.4999	BCL7C|9274	371.7602
lowly_expressed	lowly_expressed	BCL8|606	7.7369
BCL9L|283149	613.5512	BCL9L|283149	2342.3598
BCL9|607	1109.5222	BCL9|607	506.38300000000004
BCLAF1|9774	10833.5036	BCLAF1|9774	4405.029
BCMO1|53630	5.6747	lowly_expressed	lowly_expressed
BCO2|83875	29.0546	BCO2|83875	27.853
BCORL1|63035	313.2448	BCORL1|63035	456.4797
BCOR|54880	826.4669	BCOR|54880	864.2166
BCR|613	1878.1069	BCR|613	1965.1838
BCS1L|617	245.6997	BCS1L|617	242.9787
lowly_expressed	lowly_expressed	BDH1|622	133.8491
BDH2|56898	398.5927	BDH2|56898	893.2302
BDKRB1|623	9.7605	BDKRB1|623	47.1954
BDKRB2|624	206.56	BDKRB2|624	1089.7485
BDNFOS|497258	77.8277	BDNFOS|497258	83.029
lowly_expressed	lowly_expressed	BDNF|627	13.2959
BDP1|55814	2463.9655	BDP1|55814	1136.5571
BEAN|146227	29.5086	BEAN|146227	12.3791
BECN1|8678	2736.2774	BECN1|8678	1644.1547
lowly_expressed	lowly_expressed	BEGAIN|57596	8.8975
BEND3|57673	217.4555	BEND3|57673	66.5377
lowly_expressed	lowly_expressed	BEND5|79656	79.6905
BEND6|221336	22.9259	BEND6|221336	37.911
BEND7|222389	25.8767	BEND7|222389	361.3153
BEST1|7439	21.11	BEST1|7439	159.7756
BET1L|51272	1921.4618	BET1L|51272	1632.882
BET1|10282	552.0372	BET1|10282	437.5242
BEX2|84707	99.1942	BEX2|84707	47.9691
BEX4|56271	808.0808	BEX4|56271	577.5629
BEX5|340542	9.5335	BEX5|340542	83.1721
BFAR|51283	2264.2152	BFAR|51283	1512.5725
BFSP1|631	24.2878	BFSP1|631	46.0348
BGLAP|632	12.212	BGLAP|632	13.9265
BGN|633	14335.9437	BGN|633	8683.1721
BHLHB9|80823	308.478	BHLHB9|80823	130.7544
BHLHE22|27319	9.3065	BHLHE22|27319	65.3772
BHLHE40|8553	15843.3776	BHLHE40|8553	12000.0
BHLHE41|79365	377.2557	BHLHE41|79365	1405.8027
BHMT2|23743	18.1591	BHMT2|23743	1269.6325
BICC1|80114	81.943	BICC1|80114	502.5145
BICD1|636	116.6723	BICD1|636	119.9226
BICD2|23299	882.7602	BICD2|23299	1099.0329
BID|637	214.0098	BID|637	303.7834
BIK|638	142.5491	BIK|638	10.058
BIN1|274	53.7964	BIN1|274	1428.2398
BIN2|51411	59.2441	BIN2|51411	71.5667
BIN3|55909	122.1201	BIN3|55909	418.9555
BIRC2|329	2485.7564	BIRC2|329	1428.2398
BIRC3|330	76.9493	BIRC3|330	236.7505
BIRC5|332	500.6151	BIRC5|332	7.5822
BIRC6|57448	6347.7471	BIRC6|57448	2448.3559
BIVM|54841	649.5767	BIVM|54841	562.8627
BLCAP|10904	1371.6945	BLCAP|10904	3620.1161
BLMH|642	1880.6038	BLMH|642	744.6809
BLM|641	543.8656	BLM|641	12.765999999999998
BLNK|29760	261.4913	BLNK|29760	66.1509
BLOC1S1|2647	594.4887	BLOC1S1|2647	899.9884
BLOC1S2|282991	881.8522	BLOC1S2|282991	502.5145
BLOC1S3|388552	337.3056	BLOC1S3|388552	199.2263
BLVRA|644	520.4858	BLVRA|644	951.2573
BLVRB|645	258.9944	BLVRB|645	1205.4159
BLZF1|8548	1097.7188	BLZF1|8548	584.5261
BMF|90427	359.5506	BMF|90427	265.3772
BMI1|648	3823.4616	BMI1|648	1505.8685
BMP1|649	220.6333	BMP1|649	859.9613
BMP2K|55589	362.7284	BMP2K|55589	353.1915
BMP2|650	7.2636	BMP2|650	418.1818
lowly_expressed	lowly_expressed	BMP3|651	198.8395
BMP4|652	205.65200000000002	BMP4|652	468.8588
lowly_expressed	lowly_expressed	BMP5|653	18.9555
BMP6|654	23.2891	BMP6|654	621.0484
BMP7|655	8.8526	BMP7|655	142.7466
BMP8A|353500	739.0762	BMP8A|353500	50.677
BMP8B|656	56.2933	BMP8B|656	58.0271
lowly_expressed	lowly_expressed	BMPER|168667	471.5667
BMPR1A|657	998.2976	BMPR1A|657	861.1219
BMPR1B|658	32807.6268	BMPR1B|658	88.588
BMPR2|659	3533.5376	BMPR2|659	4569.0522
BMS1P4|729096	50.5255	BMS1P4|729096	24.9555
BMS1P5|399761	76.2683	BMS1P5|399761	94.0039
BMS1|9790	1510.6117	BMS1|9790	1084.7195
BMX|660	16.5702	BMX|660	263.0561
lowly_expressed	lowly_expressed	BNC1|646	19.7292
BNC2|54796	192.2597	BNC2|54796	830.1741
BNIP1|662	213.5966	BNIP1|662	181.0445
BNIP2|663	524.7985	BNIP2|663	1623.5977
BNIP3L|665	1012.1439	BNIP3L|665	7924.1779
BNIP3|664	1204.6306	BNIP3|664	1681.2379
BNIPL|149428	636.2501	BNIPL|149428	56.4797
BOC|91653	88.7527	BOC|91653	2018.9555
BOD1L|259282	2568.6074	BOD1L|259282	1844.1006
BOD1|91272	1876.745	BOD1|91272	831.3346
BOK|666	44.0359	BOK|666	3909.8646
BOLA1|51027	154.8065	BOLA1|51027	172.9207
BOLA2|552900	1161.5776	BOLA2|552900	547.795
BOLA3|388962	161.3892	BOLA3|388962	207.7369
BOP1|23246	330.723	BOP1|23246	52.6112
BPGM|669	923.1642	BPGM|669	434.0426
BPHL|670	682.1019	BPHL|670	439.8453
lowly_expressed	lowly_expressed	BPIL1|80341	57.2534
lowly_expressed	lowly_expressed	BPI|671	21.2766
BPNT1|10380	1049.8241	BPNT1|10380	464.6035
BPTF|2186	3787.9923	BPTF|2186	2250.2901
BRAF|673	780.6151	BRAF|673	257.6402
BRAP|8315	1113.154	BRAP|8315	655.3191
BRCA1|672	1578.2545	BRCA1|672	143.9072
BRCA2|675	723.1869	BRCA2|675	28.2398
BRCC3|79184	1231.1883	BRCC3|79184	416.2476
BRD1|23774	381.3415	BRD1|23774	728.0464
BRD2|6046	8204.9711	BRD2|6046	4543.5203
BRD3|8019	1383.255	BRD3|8019	797.4739
BRD4|23476	1348.0876	BRD4|23476	1418.9555
BRD7|29117	802.6331	BRD7|29117	1178.7234
BRD8|10902	1731.245	BRD8|10902	909.4778
BRD9|65980	517.3079	BRD9|65980	620.1161
BRDT|676	17.0242	lowly_expressed	lowly_expressed
BRE|9577	686.8687	BRE|9577	574.4681
BRF1|2972	142.7761	BRF1|2972	356.6731
BRF2|55290	1296.1071	BRF2|55290	229.0135
BRI3BP|140707	120.0772	BRI3BP|140707	31.3346
BRI3|25798	657.1331	BRI3|25798	1748.5493
BRIP1|83990	294.6317	BRIP1|83990	20.5029
BRIX1|55299	912.0418	BRIX1|55299	452.2244
BRMS1L|84312	626.4896	BRMS1L|84312	278.9168
BRMS1|25855	360.9125	BRMS1|25855	377.5629
BRP44L|51660	427.8742	BRP44L|51660	816.2476
BRP44|25874	1140.6197	BRP44|25874	853.7718
BRPF1|7862	463.0575	BRPF1|7862	490.1354
BRPF3|27154	2360.9125	BRPF3|27154	1085.8801
BRSK1|84446	146.6349	BRSK1|84446	12.3791
BRSK2|9024	201.5662	lowly_expressed	lowly_expressed
BRWD1|54014	2180.0023	BRWD1|54014	1453.3849
BRWD3|254065	402.6785	BRWD3|254065	152.0309
BSCL2|26580	836.922	BSCL2|26580	1110.1431
BSDC1|55108	1649.3020000000001	BSDC1|55108	2399.6132
BSG|682	4100.5561	BSG|682	6146.2282
BSN|8927	537.7369	BSN|8927	23.5977
BSPRY|54836	465.5544	BSPRY|54836	109.8646
BST1|683	57.8822	BST1|683	259.1876
BST2|684	889.7968	BST2|684	1506.7698
BTAF1|9044	1167.6314	BTAF1|9044	1032.1083
BTBD10|84280	1250.2554	BTBD10|84280	557.4468
BTBD11|121551	111.9056	BTBD11|121551	144.29399999999998
BTBD12|84464	392.01	BTBD12|84464	140.0387
BTBD19|149478	10.6685	BTBD19|149478	27.0793
BTBD1|53339	3876.972	BTBD1|53339	1861.8956
BTBD2|55643	437.4078	BTBD2|55643	1368.6654
BTBD3|22903	809.6697	BTBD3|22903	863.0561
BTBD6|90135	294.1777	BTBD6|90135	2005.8027
BTBD7|55727	645.3297	BTBD7|55727	1224.7582
BTBD8|284697	22.6989	BTBD8|284697	28.6267
BTBD9|114781	1309.7265	BTBD9|114781	427.853
BTC|685	11.5764	BTC|685	17.0213
BTD|686	294.4047	BTD|686	1210.058
BTF3L4|91408	1062.5355	BTF3L4|91408	1024.3714
BTF3|689	14485.9834	BTF3|689	8392.2631
BTG1|694	2259.9024	BTG1|694	5363.2495
BTG2|7832	2819.4303	BTG2|7832	14546.2282
BTG3|10950	48.3487	BTG3|10950	581.4313
BTK|695	98.2862	BTK|695	83.1721
lowly_expressed	lowly_expressed	BTLA|151888	7.7369
BTN2A1|11120	524.1176	BTN2A1|11120	545.8414
BTN2A2|10385	224.0381	BTN2A2|10385	218.5687
BTN2A3|54718	10.6685	BTN2A3|54718	29.4004
BTN3A1|11119	421.9725	BTN3A1|11119	902.9014
BTN3A2|11118	423.5615	BTN3A2|11118	1520.3095
BTN3A3|10384	214.2776	BTN3A3|10384	829.4004
BTNL9|153579	44.4898	BTNL9|153579	4707.9304
BTRC|8945	1755.7598	BTRC|8945	674.6615
BUB1B|701	571.7444	BUB1B|701	10.8317
BUB1|699	1005.5612	BUB1|699	15.087
BUB3|9184	7224.1516	BUB3|9184	1264.2166
BUD13|84811	243.5592	BUD13|84811	402.7079
BUD31|8896	1335.6259	BUD31|8896	842.9632
BVES|11149	560.8898	BVES|11149	186.8472
BYSL|705	487.7993	BYSL|705	210.8317
BZRAP1|9256	216.5475	BZRAP1|9256	156.6731
BZW1|9689	14064.6919	BZW1|9689	4080.8511
BZW2|28969	1775.0539	BZW2|28969	935.3965
lowly_expressed	lowly_expressed	C10orf105|414152	22.0503
lowly_expressed	lowly_expressed	C10orf107|219621	10.058
lowly_expressed	lowly_expressed	C10orf108|414235	31.3346
C10orf10|11067	475.088	C10orf10|11067	14430.5609
C10orf110|55853	5.879	C10orf110|55853	11.7795
C10orf111|221060	7.7176	lowly_expressed	lowly_expressed
C10orf114|399726	25.4228	C10orf114|399726	23.2108
C10orf116|10974	62.5899	C10orf116|10974	8842.7969
C10orf118|55088	1156.5089	C10orf118|55088	713.3462
C10orf119|79892	3041.8795	C10orf119|79892	1711.0251
C10orf11|83938	9.0796	C10orf11|83938	101.354
lowly_expressed	lowly_expressed	C10orf125|282969	72.7273
C10orf128|170371	6.3557	C10orf128|170371	129.5938
C10orf12|26148	252.4163	C10orf12|26148	108.0387
C10orf137|26098	676.8812	C10orf137|26098	343.1335
C10orf140|387640	29.2816	C10orf140|387640	32.882
C10orf18|54906	4699.3531	C10orf18|54906	1379.8839
C10orf25|220979	14.1687	C10orf25|220979	78.4797
C10orf26|54838	1398.9332	C10orf26|54838	3313.7331
C10orf28|27291	525.2525	C10orf28|27291	259.5745
C10orf2|56652	558.6199	C10orf2|56652	114.5068
C10orf32|119032	1499.2623	C10orf32|119032	938.8781
C10orf35|219738	177.0514	C10orf35|219738	32.882
lowly_expressed	lowly_expressed	C10orf41|100131213	20.5029
C10orf46|143384	1858.3589	C10orf46|143384	1285.1064
C10orf47|254427	630.5754	C10orf47|254427	100.9671
C10orf4|118924	437.1808	C10orf4|118924	505.6093
C10orf54|64115	130.5187	C10orf54|64115	2884.3327
C10orf55|414236	7.7085	C10orf55|414236	15.4739
C10orf57|80195	2957.2648	C10orf57|80195	893.2302
C10orf58|84293	3634.5477	C10orf58|84293	9699.4197
C10orf68|79741	8.7255	C10orf68|79741	6.9632
C10orf72|196740	165.475	C10orf72|196740	1809.2843
C10orf75|90271	52.2075	C10orf75|90271	143.1335
C10orf76|79591	917.2625	C10orf76|79591	624.3714
C10orf78|119392	180.0023	C10orf78|119392	161.7021
C10orf79|80217	95.5624	C10orf79|80217	8.8975
C10orf81|79949	14.5273	C10orf81|79949	429.4004
C10orf82|143379	468.9593	C10orf82|143379	5.029
C10orf84|63877	1310.4074	C10orf84|63877	895.9381
C10orf88|80007	421.2916	C10orf88|80007	187.234
lowly_expressed	lowly_expressed	C10orf90|118611	28.6267
C10orf95|79946	7.6155	lowly_expressed	lowly_expressed
C11orf10|746	1084.3264	C11orf10|746	875.4352
C11orf17|56672	578.141	C11orf17|56672	232.882
C11orf1|64776	295.0857	C11orf1|64776	295.1644
C11orf24|53838	481.2167	C11orf24|53838	779.8839
C11orf2|738	599.9319	C11orf2|738	1581.4313
C11orf30|56946	1165.3615	C11orf30|56946	490.5222
C11orf31|280636	673.2493	C11orf31|280636	495.9381
C11orf35|256329	14.5999	C11orf35|256329	5.8027
C11orf41|25758	525.9335	C11orf41|25758	36.7505
C11orf45|219833	7.0367	C11orf45|219833	18.9555
C11orf46|120534	1713.5399	C11orf46|120534	577.5629
C11orf48|79081	509.2884	C11orf48|79081	310.1741
C11orf49|79096	680.059	C11orf49|79096	243.7137
C11orf51|25906	293.5399	C11orf51|25906	330.7582
C11orf52|91894	235.1674	C11orf52|91894	91.2959
lowly_expressed	lowly_expressed	C11orf53|341032	28.2398
C11orf54|28970	840.7672	C11orf54|28970	457.6402
C11orf57|55216	825.105	C11orf57|55216	726.1122
C11orf58|10944	5759.3917	C11orf58|10944	3268.8588
C11orf59|55004	1388.9456	C11orf59|55004	1654.9323
C11orf61|79684	80.1271	C11orf61|79684	206.5764
C11orf63|79864	448.9842	C11orf63|79864	350.4836
C11orf66|220004	26.7847	C11orf66|220004	35.5899
C11orf67|28971	138.6903	C11orf67|28971	428.38300000000004
C11orf68|83638	510.0443	C11orf68|83638	750.8704
lowly_expressed	lowly_expressed	C11orf70|85016	46.8085
C11orf71|54494	199.0693	C11orf71|54494	335.3965
C11orf73|51501	450.3462	C11orf73|51501	533.0754
C11orf74|119710	93.5195	C11orf74|119710	263.4429
C11orf75|56935	46.9867	C11orf75|56935	124.1779
C11orf80|79703	554.9881	C11orf80|79703	94.7776
C11orf82|220042	390.1941	C11orf82|220042	26.3056
C11orf83|790955	61.06	C11orf83|790955	141.1992
C11orf84|144097	201.5662	C11orf84|144097	157.8337
lowly_expressed	lowly_expressed	C11orf87|399947	32.1083
C11orf92|399948	6.5827	C11orf92|399948	49.1296
lowly_expressed	lowly_expressed	C11orf93|120376	34.4294
C11orf95|65998	492.5661	C11orf95|65998	726.4989999999999
C11orf9|745	9.9875	C11orf9|745	7.3501
C12orf10|60314	430.3711	C12orf10|60314	578.7234
C12orf11|55726	609.2385	C12orf11|55726	295.1644
C12orf23|90488	1964.8167	C12orf23|90488	1095.5513
C12orf24|29902	359.3236	C12orf24|29902	76.9826
C12orf26|84190	148.4508	C12orf26|84190	117.2147
C12orf29|91298	790.1805	C12orf29|91298	274.472
C12orf32|83695	673.2493	C12orf32|83695	216.2476
C12orf34|84915	216.3205	C12orf34|84915	34.4294
C12orf35|55196	1032.5729	C12orf35|55196	1150.0967
lowly_expressed	lowly_expressed	C12orf39|80763	225.9188
C12orf41|54934	785.1549	C12orf41|54934	410.8317
C12orf42|374470	8.3986	lowly_expressed	lowly_expressed
C12orf43|64897	325.7292	C12orf43|64897	329.9807
C12orf44|60673	434.9109	C12orf44|60673	570.2128
C12orf45|121053	77.4032	C12orf45|121053	123.7911
C12orf47|51275	411.7558	C12orf47|51275	248.5687
C12orf48|55010	366.6939	C12orf48|55010	36.2398
C12orf49|79794	1161.5027	C12orf49|79794	433.6557
C12orf4|57102	614.4592	C12orf4|57102	422.824
C12orf51|283450	2047.2137	C12orf51|283450	1386.0735
C12orf52|84934	355.2378	C12orf52|84934	192.2631
C12orf53|196500	7.2636	lowly_expressed	lowly_expressed
C12orf57|113246	529.7923	C12orf57|113246	1215.8607
C12orf59|120939	28.8276	C12orf59|120939	5.4159
C12orf5|57103	187.4929	C12orf5|57103	213.9265
C12orf60|144608	669.3905	C12orf60|144608	19.3424
C12orf61|283416	6.8097	C12orf61|283416	11.9923
C12orf62|84987	428.3282	C12orf62|84987	984.5261
C12orf65|91574	288.04900000000004	C12orf65|91574	160.1547
C12orf66|144577	356.8267	C12orf66|144577	93.617
C12orf68|387856	43.1279	C12orf68|387856	44.4874
C12orf69|440087	604.0177	C12orf69|440087	5.029
C12orf72|254013	61.968	C12orf72|254013	85.4932
C12orf73|728568	265.3501	C12orf73|728568	80.4642
C12orf75|387882	144.138	C12orf75|387882	298.2592
C12orf76|400073	414.7089	C12orf76|400073	79.3037
C13orf15|28984	340.2565	C13orf15|28984	2683.559
C13orf18|80183	32.2324	C13orf18|80183	54.5455
C13orf1|57213	465.3274	C13orf1|57213	205.02900000000002
C13orf23|80209	2661.6729	C13orf23|80209	746.6151
C13orf27|93081	154.5795	C13orf27|93081	131.528
C13orf29|283487	27.9196	C13orf29|283487	141.9729
C13orf31|144811	207.014	C13orf31|144811	286.2669
C13orf33|84935	111.2246	C13orf33|84935	4096.7118
C13orf34|79866	270.5141	C13orf34|79866	91.0832
lowly_expressed	lowly_expressed	C13orf36|400120	148.5493
C13orf37|440145	1355.8052	C13orf37|440145	216.6344
C14orf101|54916	1017.1377	C14orf101|54916	377.9497
C14orf102|55051	269.2089	C14orf102|55051	287.0406
C14orf104|55172	303.2573	C14orf104|55172	195.7447
C14orf106|55320	988.0831	C14orf106|55320	548.5493
C14orf109|26175	305.0732	C14orf109|26175	268.472
C14orf118|55668	248.09900000000002	C14orf118|55668	265.3772
C14orf119|55017	2034.7293	C14orf119|55017	873.5010000000001
C14orf126|112487	1088.2987	C14orf126|112487	511.3656
C14orf128|84837	44.9438	C14orf128|84837	73.8878
C14orf129|51527	764.0449	C14orf129|51527	434.8162
C14orf132|56967	516.4	C14orf132|56967	1047.1954
C14orf135|64430	1599.3644	C14orf135|64430	776.4023
C14orf138|79609	127.5678	C14orf138|79609	92.4565
C14orf139|79686	41.766000000000005	C14orf139|79686	2432.882
C14orf142|84520	221.9952	C14orf142|84520	169.4391
C14orf143|90141	95.1084	C14orf143|90141	43.7137
C14orf145|145508	93.2925	C14orf145|145508	85.4932
C14orf147|171546	6135.9664	C14orf147|171546	926.8859
C14orf149|112849	31.5515	C14orf149|112849	176.4023
C14orf153|84334	221.3143	C14orf153|84334	445.7834
C14orf156|81892	231.7558	C14orf156|81892	457.2534
C14orf159|80017	818.7493	C14orf159|80017	1086.6538
C14orf166|51637	2555.6691	C14orf166|51637	2386.8472
C14orf167|55449	4619.7004	C14orf167|55449	693.5048
C14orf169|79697	124.39	C14orf169|79697	155.5126
C14orf174|161394	36.5452	C14orf174|161394	9.2843
C14orf176|643382	5.4477	C14orf176|643382	11.6054
C14orf179|112752	134.3775	C14orf179|112752	205.02900000000002
lowly_expressed	lowly_expressed	C14orf180|400258	1243.7137
C14orf181|400223	9.3065	C14orf181|400223	23.2108
C14orf182|283551	5.4477	lowly_expressed	lowly_expressed
C14orf1|11161	567.2455	C14orf1|11161	507.9304
C14orf21|161424	793.0995	C14orf21|161424	212.3791
C14orf28|122525	73.3174	C14orf28|122525	147.0019
C14orf2|9556	674.8383	C14orf2|9556	784.913
C14orf33|100129075	55.1583	C14orf33|100129075	58.8008
C14orf37|145407	89.6607	C14orf37|145407	153.1915
C14orf39|317761	12.9384	lowly_expressed	lowly_expressed
C14orf43|91748	768.5847	C14orf43|91748	1685.8801
C14orf45|80127	205.4977	C14orf45|80127	178.4952
C14orf49|161176	17.7051	C14orf49|161176	618.5687
C14orf4|64207	910.6798	C14orf4|64207	1715.2805
lowly_expressed	lowly_expressed	C14orf50|145376	47.9691
lowly_expressed	lowly_expressed	C14orf64|388011	54.5455
lowly_expressed	lowly_expressed	C14orf73|91828	6.9632
C14orf79|122616	115.9914	C14orf79|122616	85.8801
C14orf80|283643	25.4228	C14orf80|283643	65.764
C14orf93|60686	412.666	C14orf93|60686	153.5783
C15orf17|57184	1227.3295	C15orf17|57184	1904.4487
C15orf21|283651	42.6739	C15orf21|283651	33.2689
C15orf23|90417	420.1566	C15orf23|90417	126.1122
C15orf24|56851	761.3211	C15orf24|56851	1251.8375
lowly_expressed	lowly_expressed	C15orf27|123591	8.5106
lowly_expressed	lowly_expressed	C15orf28|80035	7.7369
C15orf29|79768	294.8587	C15orf29|79768	451.4507
C15orf33|196951	14.7951	C15orf33|196951	12.4062
C15orf34|80072	17.9321	C15orf34|80072	5.8027
C15orf37|283687	20.0068	C15orf37|283687	32.6422
C15orf38|348110	93.5195	C15orf38|348110	381.0135
C15orf39|56905	393.1449	C15orf39|56905	752.4178
C15orf40|123207	180.2293	C15orf40|123207	270.793
C15orf41|84529	79.2192	C15orf41|84529	131.528
C15orf42|90381	162.5173	C15orf42|90381	24.1006
C15orf44|81556	1932.1303	C15orf44|81556	662.2824
C15orf48|84419	225.854	C15orf48|84419	14.7002
lowly_expressed	lowly_expressed	C15orf51|196968	12.3791
C15orf52|388115	170.6957	C15orf52|388115	187.234
lowly_expressed	lowly_expressed	C15orf56|644809	5.029
C15orf57|90416	402.6422	C15orf57|90416	632.7776
C15orf58|390637	37.2262	C15orf58|390637	33.2689
C15orf59|388135	36.9992	C15orf59|388135	42.5532
C15orf61|145853	130.2917	C15orf61|145853	114.8936
C15orf62|643338	5.6747	C15orf62|643338	20.1161
C15orf63|25764	239.7004	C15orf63|25764	469.2456
C16orf13|84326	506.6394	C16orf13|84326	463.4429
C16orf42|115939	330.6027	C16orf42|115939	504.7002
C16orf45|89927	330.042	C16orf45|89927	662.6692
C16orf46|123775	53.7964	C16orf46|123775	42.94
C16orf48|84080	45.6248	C16orf48|84080	154.7389
C16orf52|730094	692.7704	C16orf52|730094	515.6673
C16orf53|79447	966.5939999999999	C16orf53|79447	429.4004
C16orf54|283897	6.8097	C16orf54|283897	107.9304
C16orf55|124045	161.1622	C16orf55|124045	72.3404
C16orf57|79650	352.5139	C16orf57|79650	823.2108
C16orf58|64755	1351.9464	C16orf58|64755	1419.3424
C16orf59|80178	93.0655	C16orf59|80178	6.5764
C16orf5|29965	519.5778	C16orf5|29965	731.1412
